energy,tempo,danceability,liveness,valence,duration_ms,loudness,playlist_genre,track_name,track_artist,track_popularity,analysis_url
0.49,100.385,0.663,0.193,0.582,175256,-14.074,arabic,Realize,"Balloranking, Seyi Vibez",54,https://api.spotify.com/v1/audio-analysis/37xumKXReRyER0jlfM3iVL
0.49,111.976,0.87,0.111,0.528,189643,-10.947,latin,IVIMA,"Shake Da Block, 0contactos",18,https://api.spotify.com/v1/audio-analysis/3nenYEg1PYK1qGGvFJh7Pd
0.49,132.682,0.582,0.103,0.175,121250,-8.651,lofi,Laundry Tessomancy,Violet Blanca,50,https://api.spotify.com/v1/audio-analysis/043xe58AMUGPJgCnRJynj9
0.491,73.972,0.542,0.112,0.317,144730,-9.353,jazz,Battery Park,Zacky Yazz,47,https://api.spotify.com/v1/audio-analysis/4eT8pcYWhhcGST01XuzcKp
0.491,119.528,0.749,0.159,0.536,292613,-9.655,pop,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,78,https://api.spotify.com/v1/audio-analysis/3vkQ5DAB1qQMYO4Mr9zJN6
0.491,153.131,0.559,0.0992,0.114,244874,-6.406,arabic,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,"Travis Scott, ROSALÍA, Lil Baby",61,https://api.spotify.com/v1/audio-analysis/7h0d2h0fUmzbs7zeFigJPn
0.491,156.078,0.67,0.373,0.506,73846,-11.226,lofi,Giorno's Theme (JoJo's Bizarre Adventure),Ren Avel,31,https://api.spotify.com/v1/audio-analysis/6CnOEbRdUJqKTdkbe81ggy
0.492,77.585,0.521,0.118,0.301,235747,-9.127,folk,And It's Still Alright,Nathaniel Rateliff,59,https://api.spotify.com/v1/audio-analysis/2tRxHjEkdgGMv9kZbOyqOH
0.492,80.01,0.844,0.108,0.695,195413,-6.963,latin,Fantasías,J Balvin,39,https://api.spotify.com/v1/audio-analysis/6NrS68u0qtZ0bzNVSNz18T
0.492,90.013,0.764,0.345,0.71,137333,-11.604,jazz,Aperitif,Jazzy James,47,https://api.spotify.com/v1/audio-analysis/16lpRQwZqORZxEqkSCi9SF
0.492,120.151,0.828,0.128,0.789,257800,-9.744,rock,Dreams - 2004 Remaster,Fleetwood Mac,84,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz
0.493,75.236,0.599,0.248,0.37,112300,-10.691,lofi,the WORLD (Death Note),Ren Avel,36,https://api.spotify.com/v1/audio-analysis/3uwruvsS51nmOXMdWtwZHk
0.493,82.887,0.347,0.127,0.308,382760,-11.548,r&b,Stay Ready (What A Life),"Jhené Aiko, Kendrick Lamar",75,https://api.spotify.com/v1/audio-analysis/5nkUIVKqOqdpB6ApKgEMkv
0.493,114.952,0.776,0.189,0.389,154435,-10.719,brazilian,Baiana 2022,Ladji Mouflet,55,https://api.spotify.com/v1/audio-analysis/5Mq1RtsUVyFi41CrxVhmmO
0.493,120.101,0.641,0.605,0.0555,200115,-9.542,world,Mezame,Yume.Play,39,https://api.spotify.com/v1/audio-analysis/4m6MEwFwvWqOICKoe56gKk
0.493,136.018,0.706,0.141,0.432,292120,-8.792,jazz,Never Without You,"Brian Simpson, Peter White",48,https://api.spotify.com/v1/audio-analysis/7G212RN10A9CTozYwBXbNq
0.493,161.492,0.609,0.314,0.761,243440,-6.557,brazilian,Que seja,"Bicho de Pé, Janayna Pereira",36,https://api.spotify.com/v1/audio-analysis/39Aiwm9mGkSp9QmoYkgyuo
0.494,79.315,0.612,0.172,0.405,202717,-9.617,pop,Same Moon,Juliander,20,https://api.spotify.com/v1/audio-analysis/2Vw1Ch9uvjTk8jmxsWnUoL
0.494,89.112,0.582,0.103,0.927,226427,-10.297,brazilian,Se Lo Ví,"Quantic, Nidia Gongora",34,https://api.spotify.com/v1/audio-analysis/3fCFA9JkEQnMi4CewcbCN1
0.494,103.091,0.739,0.122,0.476,216262,-10.656,ambient,Johni,"Show Dem Camp, The Cavemen., Nsikak David",23,https://api.spotify.com/v1/audio-analysis/6sRAVzPbOjfq40bjYYgMEb
0.494,132.037,0.592,0.13,0.231,209771,-10.618,latin,De Museo,Bad Bunny,59,https://api.spotify.com/v1/audio-analysis/267NGliXM8YLVZiKAD9Otm
0.494,139.788,0.584,0.052,0.758,132053,-10.112,brazilian,Sequência dos Bailes Funk,DJ VM 22,43,https://api.spotify.com/v1/audio-analysis/2s1RP9MWDulusjf0hgOkhm
0.494,146.45,0.639,0.136,0.897,204333,-12.344,brazilian,Frasco Pequeno,Grupo Fundo De Quintal,31,https://api.spotify.com/v1/audio-analysis/0TXur7Gwea47UXlfoLj9ys
0.494,146.553,0.35,0.331,0.0931,169515,-6.472,pop,Hångel på balkongen,Clara Klingenström,28,https://api.spotify.com/v1/audio-analysis/33KHgQ8oGWLDzaspxM4T4Y
0.495,103.375,0.694,0.0644,0.799,257187,-14.222,pop,You Know I'm No Good,Amy Winehouse,74,https://api.spotify.com/v1/audio-analysis/0DMRKqrpd0QO4RWiEdMib0
0.495,104.409,0.737,0.0542,0.967,197147,-13.489,pop,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,73,https://api.spotify.com/v1/audio-analysis/1hQFF33xi8ruavZNyovtUN
0.495,124.03,0.854,0.0928,0.807,81336,-11.031,lofi,Always With Me (Spirited Away),Sleepy Tom,46,https://api.spotify.com/v1/audio-analysis/7BaiA89nG4rYUe56AZGB9e
0.495,124.936,0.532,0.0754,0.308,214240,-6.662,rock,Vienna,Billy Joel,79,https://api.spotify.com/v1/audio-analysis/4U45aEWtQhrm8A5mxPaFZ7
0.495,129.062,0.864,0.0992,0.72,244973,-7.036,pop,Somebody That I Used To Know,"Gotye, Kimbra",74,https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV
0.495,137.027,0.853,0.0844,0.0774,243228,-14.63,hip-hop,Sticky,Drake,68,https://api.spotify.com/v1/audio-analysis/4rmVZajAF7PkrCagGPHbqa
0.495,152.967,0.484,0.109,0.351,231121,-7.898,latin,corazón mármol,Alice Wonder,21,https://api.spotify.com/v1/audio-analysis/2Y6tzqIUm0CQ9Tb63bMPFg
0.495,169.956,0.595,0.186,0.432,158118,-10.062,electronic,Vision,lxst child,38,https://api.spotify.com/v1/audio-analysis/3ZcxQsQPDr01ZKhGbZHmYQ
0.496,86.003,0.889,0.252,0.544,180522,-6.365,hip-hop,Going Bad (feat. Drake),"Meek Mill, Drake",74,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc
0.496,89.853,0.591,0.332,0.295,218167,-8.431,gospel,Ifunanya,"Prinx Emmanuel, Limoblaze",43,https://api.spotify.com/v1/audio-analysis/0iTk4clE5ASPjciDKc9YfR
0.496,96.914,0.688,0.191,0.423,149482,-9.28,ambient,Sweet Tea (Aduke),Bnxn,54,https://api.spotify.com/v1/audio-analysis/7eo9YPXQqZjB1DxYAnvHqy
0.496,96.914,0.688,0.191,0.423,149482,-9.28,arabic,Sweet Tea (Aduke),Bnxn,54,https://api.spotify.com/v1/audio-analysis/7eo9YPXQqZjB1DxYAnvHqy
0.496,100.025,0.696,0.0626,0.476,184806,-7.532,latin,APAGA EL CEL,"FloyyMenor, Lewis Somes",76,https://api.spotify.com/v1/audio-analysis/0ZS96pPRLyGUViVi5PWCAR
0.496,100.054,0.653,0.0772,0.198,90000,-13.809,lofi,Lifelight (Super Smash Bros. Ultimate),Ren Avel,33,https://api.spotify.com/v1/audio-analysis/2FHDdmkZGyHXuBBqUin8gJ
0.496,109.979,0.812,0.0955,0.55,241293,-5.969,ambient,Location (feat. Burna Boy),"Dave, Burna Boy",73,https://api.spotify.com/v1/audio-analysis/3z4CGd63tpUn9a6oQSG0CI
0.496,172.008,0.703,0.292,0.418,228420,-8.948,soul,Space,Mario,44,https://api.spotify.com/v1/audio-analysis/7eLiZCx55Yds7xwRiXOfRR
0.496,176.984,0.438,0.225,0.257,330200,-7.905,blues,I Love You,Céline Dion,65,https://api.spotify.com/v1/audio-analysis/7hyFKrPZo1Zv4D35MpTBdr
0.497,118.023,0.79,0.0527,0.299,289322,-13.007,electronic,Glowing State,Maiwan,43,https://api.spotify.com/v1/audio-analysis/3mHAqQWWO4BWRME0sSFzEj
0.498,81.958,0.665,0.0757,0.127,179613,-8.185,hip-hop,Go Flex,Post Malone,72,https://api.spotify.com/v1/audio-analysis/5yuShbu70mtHXY0yLzCQLQ
0.498,98.995,0.808,0.166,0.699,140332,-6.743,pop,Diskotek,"Jesper Jenset, vinni",26,https://api.spotify.com/v1/audio-analysis/37s31019WURm3amJCGKAMk
0.498,113.001,0.822,0.0342,0.826,379082,-12.544,afrobeats,Wami (feat. Nia Pearl),"Mas Musiq, Nia Pearl",25,https://api.spotify.com/v1/audio-analysis/3ku01iYBl3Befko1MsMEBG
0.498,116.262,0.581,0.132,0.111,206360,-6.9,blues,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,74,https://api.spotify.com/v1/audio-analysis/63CHa6rmamv9OsehkRD8oz
0.498,120.056,0.65,0.201,0.108,198452,-8.835,electronic,Broken,AVAION,49,https://api.spotify.com/v1/audio-analysis/68Pr1RFCmybF7eK7m99a1n
0.498,122.016,0.876,0.143,0.428,173119,-7.511,latin,Neverita,Bad Bunny,75,https://api.spotify.com/v1/audio-analysis/31i56LZnwE6uSu3exoHjtB
0.498,139.945,0.784,0.0989,0.761,166286,-6.349,ambient,Ouu wee (brown),Mannywellz,26,https://api.spotify.com/v1/audio-analysis/0yqkv2grqb1Iz0L5UTfYNc
0.498,140.009,0.878,0.108,0.0577,113893,-8.624,lofi,black roses,mood.,47,https://api.spotify.com/v1/audio-analysis/1nR2dLSV4UXr9r8UFBECqQ
0.498,151.964,0.697,0.0636,0.723,322307,-10.846,jazz,In The City,Brian Culbertson,47,https://api.spotify.com/v1/audio-analysis/5sjpxYrH0KVtDs6mWGbY7C
0.499,78.005,0.682,0.176,0.622,116923,-5.712,jazz,floating,Mozzie,48,https://api.spotify.com/v1/audio-analysis/23JhVTYEOlAMp82uiwqCvY
0.499,93.99,0.796,0.0867,0.798,266016,-6.166,world,Nunca Es Suficiente,"Los Ángeles Azules, Natalia Lafourcade",71,https://api.spotify.com/v1/audio-analysis/0HlMshB5JmZjPNbOuOgFHN
0.499,99.986,0.791,0.0899,0.669,222000,-8.472,latin,Gata Only,"FloyyMenor, Cris Mj",87,https://api.spotify.com/v1/audio-analysis/6XjDF6nds4DE2BBbagZol6
0.499,131.076,0.343,0.119,0.104,240590,-5.121,korean,You Are My Everything,Gummy,61,https://api.spotify.com/v1/audio-analysis/4s80CRYk3rRPZE56NvmFi7
0.499,147.661,0.648,0.107,0.119,91833,-9.724,lofi,Walking in Ueno,LoFi Waiter,52,https://api.spotify.com/v1/audio-analysis/3RjVTTJwqgKsNUImPBfmNT
0.5,63.925,0.427,0.127,0.269,180000,-8.269,hip-hop,25,Rod Wave,76,https://api.spotify.com/v1/audio-analysis/0U60hgxzGit7juEuHul2y3
0.5,89.981,0.784,0.0854,0.4,124595,-13.217,arabic,Nubia Nur,Lars-Luis Linek,23,https://api.spotify.com/v1/audio-analysis/1ll3j3ZYFOOyO62J0kT3ww
0.5,92.976,0.865,0.098,0.317,183520,-10.805,latin,MÁS DE UNA CITA,"Bad Bunny, Zion & Lennox",57,https://api.spotify.com/v1/audio-analysis/4EJHKSnHENfjOxXWryyNtL
0.5,101.959,0.871,0.0672,0.76,168359,-8.675,k-pop,LIKE THAT,BABYMONSTER,75,https://api.spotify.com/v1/audio-analysis/7GDgpad2BQVuDUzaxHFakc
0.5,116.058,0.569,0.148,0.118,218657,-4.482,ambient,Pidgin & English,Bnxn,63,https://api.spotify.com/v1/audio-analysis/4jcrO2T6XJ1B7hXsAEJ3ve
0.5,116.058,0.569,0.148,0.118,218657,-4.482,arabic,Pidgin & English,Bnxn,63,https://api.spotify.com/v1/audio-analysis/4jcrO2T6XJ1B7hXsAEJ3ve
0.5,117.896,0.664,0.0966,0.801,182347,-6.935,folk,Stick Season,Noah Kahan,87,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv
0.5,117.896,0.664,0.0966,0.801,182347,-6.935,pop,Stick Season,Noah Kahan,87,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv
0.5,121.999,0.843,0.112,0.189,273350,-10.155,afrobeats,FOMO,"Goldmax, Dlala Thukzin, Funky Qla, Zee Nxumalo, Beast Rsa",49,https://api.spotify.com/v1/audio-analysis/7ir1pK0mSBVZLoqUPbmous
0.5,124.037,0.816,0.0733,0.649,247840,-4.551,r&b,U Got It Bad,USHER,69,https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r
0.5,132.798,0.602,0.295,0.395,223630,-9.377,r&b,Been Away,Brent Faiyaz,75,https://api.spotify.com/v1/audio-analysis/5PvVkf1Yuq3XyMqqjPiKPd
0.5,135.03,0.856,0.104,0.886,177900,-9.393,r&b,Upset (feat. Tommy Richman & FELIX!),"Brent Faiyaz, FELIX!, Tommy Richman",75,https://api.spotify.com/v1/audio-analysis/5iwUwADk4uQUvgMF6PlTRl
0.5,147.065,0.638,0.159,0.336,228193,-10.852,hip-hop,LOYAL,La Fève,41,https://api.spotify.com/v1/audio-analysis/5W9JWRvM5nTLCz8Z9aW2NS
0.501,87.086,0.668,0.194,0.858,214880,-13.119,country,The Gambler,Kenny Rogers,73,https://api.spotify.com/v1/audio-analysis/5KqldkCunQ2rWxruMEtGh0
0.501,90.967,0.772,0.197,0.379,254627,-5.887,electronic,Qui peut le nier ! - Remasterisé,Oxmo Puccino,30,https://api.spotify.com/v1/audio-analysis/0JIWgWWupVLm1NB6kjadoB
0.501,97.419,0.619,0.113,0.623,220013,-8.228,hip-hop,Oh qu'elle est belle,"Jul, DYSTINCT",66,https://api.spotify.com/v1/audio-analysis/7wwQoJtPLBVeMIZlW11cp6
0.501,103.993,0.637,0.099,0.431,185461,-6.148,ambient,In My Bed,"Rotimi, Wale",68,https://api.spotify.com/v1/audio-analysis/6XM53PbvlzhuNtJZtpl7RP
0.501,103.993,0.637,0.099,0.431,185461,-6.148,latin,In My Bed,"Rotimi, Wale",68,https://api.spotify.com/v1/audio-analysis/6XM53PbvlzhuNtJZtpl7RP
0.501,122.973,0.642,0.0914,0.298,253173,-6.643,korean,Breath,Sam Kim,55,https://api.spotify.com/v1/audio-analysis/12cDuwg8jJ4N7RokLnFWfQ
0.501,134.014,0.781,0.0908,0.961,177818,-9.767,rock,ROCKMAN,Mk.gee,68,https://api.spotify.com/v1/audio-analysis/63ABAnFKJCp28TAyqf2cGL
0.501,135.204,0.683,0.184,0.234,172031,-8.294,latin,5 Senti 2,Cupido,35,https://api.spotify.com/v1/audio-analysis/2ZdhQh3f6vbofunkey8HlA
0.501,142.595,0.567,0.0986,0.201,236773,-8.038,blues,I'll Make Love To You,Boyz II Men,59,https://api.spotify.com/v1/audio-analysis/61sQYdFNS6sEBYCyr1q5gn
0.501,144.438,0.5,0.26,0.623,153800,-8.284,pop,Tainted Love,Soft Cell,79,https://api.spotify.com/v1/audio-analysis/0cGG2EouYCEEC3xfa0tDFV
0.502,142.534,0.673,0.118,0.707,86211,-10.53,lofi,Lost Woods (The Legend of Zelda),Ren Avel,33,https://api.spotify.com/v1/audio-analysis/61HLlAtWG7WJeSV5bjFmOe
0.503,97.046,0.909,0.101,0.146,160305,-7.243,ambient,Mandela,Mr Eazi,19,https://api.spotify.com/v1/audio-analysis/4KsipOlFHPF7Qo29auvXXL
0.503,99.97,0.792,0.0959,0.381,185093,-8.044,ambient,Rush,Ayra Starr,68,https://api.spotify.com/v1/audio-analysis/1rrqJ9QkOBYJlsZgqqwxgB
0.503,99.97,0.792,0.0959,0.381,185093,-8.044,latin,Rush,Ayra Starr,68,https://api.spotify.com/v1/audio-analysis/1rrqJ9QkOBYJlsZgqqwxgB
0.503,121.966,0.648,0.182,0.574,166478,-9.513,world,Simcha Strong - Camp Simcha 2019 Boys Song - Camp Simcha Remix,"Ami Eller, Camp Simcha",18,https://api.spotify.com/v1/audio-analysis/5uNkwDao97neGx8dkmnxZU
0.503,129.76,0.665,0.0793,0.468,200707,-6.985,electronic,Je ne veux pas travailler,Sole Gimenez,35,https://api.spotify.com/v1/audio-analysis/2iHMlhebiSk5TXx9F6QPKl
0.503,137.007,0.646,0.652,0.789,96369,-7.472,r&b,Forever Yours,Brent Faiyaz,77,https://api.spotify.com/v1/audio-analysis/2JqkpMe2eJToJNHEqkJeCu
0.503,147.031,0.845,0.116,0.416,161637,-7.021,arabic,Detox,Lil Baby,53,https://api.spotify.com/v1/audio-analysis/7fSM2taFBEB1WNZl8AOIoo
0.504,81.42,0.633,0.245,0.263,84782,-7.3,lofi,Scared of the World,Sarcastic Sounds,34,https://api.spotify.com/v1/audio-analysis/3mXYJFpSVXWMH3iWLtYVL1
0.505,80.332,0.482,0.0968,0.426,211807,-8.063,ambient,Soak Garri,"Boj, Knucks, Tay Iwar",18,https://api.spotify.com/v1/audio-analysis/1sJhXWCOzlaJ6yCS7wchNC
0.505,83.935,0.692,0.607,0.418,119633,-10.187,jazz,Bobba,Platinum Dust,45,https://api.spotify.com/v1/audio-analysis/6IWajUqxetsaZo5kqqDPrJ
0.505,99.935,0.535,0.0923,0.495,320267,-8.926,hip-hop,Doo Wop (That Thing),Ms. Lauryn Hill,74,https://api.spotify.com/v1/audio-analysis/0uEp9E98JB5awlA084uaIg
0.505,114.532,0.51,0.117,0.318,293752,-13.053,electronic,Xtal,Aphex Twin,62,https://api.spotify.com/v1/audio-analysis/7o2AeQZzfCERsRmOM86EcB
0.505,180.625,0.64,0.0769,0.786,247893,-5.766,latin,Todo Me Gusta De Ti,Aaron Y Su Grupo Ilusion,67,https://api.spotify.com/v1/audio-analysis/5gUoppDphfYsIiguGr5drh
0.506,79.985,0.714,0.15,0.782,185015,-8.838,arabic,Greek Summer,"Thomas Konstantinou, Michalis Koumbios",32,https://api.spotify.com/v1/audio-analysis/5anMIxGoShM34xi76vZzJm
0.506,113.77,0.828,0.318,0.897,100573,-10.297,punk,My Son John,Smokey Bastard,49,https://api.spotify.com/v1/audio-analysis/6PxC0ilHOSZGO6ASrktNv4
0.506,115.994,0.848,0.102,0.593,192693,-5.105,hip-hop,Embarrassed (feat. Travis Scott),"Don Toliver, Travis Scott",69,https://api.spotify.com/v1/audio-analysis/6w9GrSUaQQIaMBYtabge7p
0.506,133.403,0.469,0.102,0.217,233031,-6.283,korean,Sudden Shower,ECLIPSE,70,https://api.spotify.com/v1/audio-analysis/1OhIn0L6iofnk5bjalWfHq
0.506,140.309,0.799,0.0365,0.518,242667,-9.414,rock,Don't Stand So Close To Me,The Police,69,https://api.spotify.com/v1/audio-analysis/5veJDT0MLsLbhYsx42GXUD
0.506,173.923,0.415,0.105,0.296,270345,-7.291,pop,Tired Boy,Sunday (1994),27,https://api.spotify.com/v1/audio-analysis/1eaRpdsgUxH5AY0W9W3Mcc
0.507,86.412,0.662,0.0465,0.676,223440,-8.238,r&b,My Boo,"USHER, Alicia Keys",79,https://api.spotify.com/v1/audio-analysis/68vgtRHr7iZHpzGpon6Jlo
0.507,88.987,0.427,0.372,0.389,143258,-11.649,jazz,Floating,"Slo Five, Frances The Mute",45,https://api.spotify.com/v1/audio-analysis/7JWPqQHFctM4VY1WlFNdF6
0.507,99.994,0.755,0.18,0.606,124806,-6.76,latin,TU TA RICA,"FloyyMenor, Lewis Somes",76,https://api.spotify.com/v1/audio-analysis/27bcRgu0wnDteieWlLCxc8
0.507,104.978,0.747,0.117,0.438,210373,-10.171,gaming,BIRDS OF A FEATHER,Billie Eilish,97,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB
0.507,104.978,0.747,0.117,0.438,210373,-10.171,pop,BIRDS OF A FEATHER,Billie Eilish,97,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB
0.507,109.996,0.852,0.32,0.498,199636,-7.744,latin,Todo contigo,Yoly Saa,36,https://api.spotify.com/v1/audio-analysis/6syVXJ8MF5axHLZ6A1TGMn
0.507,123.188,0.653,0.155,0.831,252240,-17.18,folk,A Horse with No Name,"America, George Martin",76,https://api.spotify.com/v1/audio-analysis/54eZmuggBFJbV7k248bTTt
0.507,130.007,0.872,0.111,0.506,158667,-6.323,hip-hop,HIM ALL ALONG,Gunna,76,https://api.spotify.com/v1/audio-analysis/2EKL77lwxvo615Ga7VjEUl
0.508,109.363,0.701,0.413,0.21,87966,-11.643,pop,Flook,Hector Gachan,55,https://api.spotify.com/v1/audio-analysis/4uJygJrv9ZRqkxfDijPxod
0.508,147.125,0.579,0.0575,0.609,391376,-9.484,rock,Hotel California - 2013 Remaster,Eagles,81,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv
0.508,169.92,0.534,0.366,0.321,122824,-12.056,lofi,Asterisk (Bleach),Ren Avel,31,https://api.spotify.com/v1/audio-analysis/5feJmnefTieo69wkcDmPtu
0.509,85.02,0.691,0.111,0.414,249231,-9.963,jazz,Find Someone Like You,"Jonas Wall, Umbaji",47,https://api.spotify.com/v1/audio-analysis/0Y2ILiQA9YbWev5YpkzOu9
0.509,94.874,0.517,0.135,0.164,200220,-8.226,pop,For evig,Chris Holsten,28,https://api.spotify.com/v1/audio-analysis/4tZzw4QUXJ3wAYl3uapO9Z
0.509,102.007,0.822,0.771,0.823,291267,-12.31,hip-hop,Protect Ya Neck,Wu-Tang Clan,64,https://api.spotify.com/v1/audio-analysis/1Sgj10byiGzPpI2IrXSFEn
0.509,119.869,0.898,0.0876,0.727,181507,-7.973,rock,THE SHADE,Rex Orange County,74,https://api.spotify.com/v1/audio-analysis/1gH1h30wkQdd9zhY3j7a8T
0.509,119.945,0.578,0.344,0.586,74379,-6.229,rock,misses,Dominic Fike,80,https://api.spotify.com/v1/audio-analysis/6WTFHKrnZpwEBLRS10Ylqs
0.509,127.143,0.745,0.147,0.504,204000,-7.486,electronic,BANKSY,"Recycled J, Selecta",39,https://api.spotify.com/v1/audio-analysis/0wQbmIlYIvVQA3Zaa33xA0
0.509,144.29,0.679,0.438,0.534,223547,-7.31,hip-hop,Tha Crossroads,Bone Thugs-N-Harmony,65,https://api.spotify.com/v1/audio-analysis/5KSJ9k1FYjFLnIRlJT2wF8
0.509,157.94,0.662,0.266,0.549,136709,-9.159,hip-hop,Sorry Not Sorry,"Lil Yachty, Veeze",70,https://api.spotify.com/v1/audio-analysis/4lwfqyQXSDJ7kELpMErMih
0.51,119.994,0.829,0.0829,0.45,208133,-9.334,electronic,Waves - Robin Schulz Radio Edit,"Mr. Probz, Robin Schulz",75,https://api.spotify.com/v1/audio-analysis/1HFfMOxCAT4GAwaPfCdmUs
0.511,102.935,0.925,0.13,0.554,176454,-6.805,ambient,Talibans II,"Burna Boy, Byron Messia",35,https://api.spotify.com/v1/audio-analysis/0h6xhnFpPWG15EU3WSvMYG
0.511,109.033,0.847,0.268,0.676,178349,-6.69,latin,Let Dem Kno,"Smallgod, Tiwa Savage, Kwesi Arthur",34,https://api.spotify.com/v1/audio-analysis/1DcfJPW7bEvqOGB5o1GWAc
0.512,80.511,0.829,0.12,0.638,123987,-5.865,gaming,2055,Sleepy Hallow,80,https://api.spotify.com/v1/audio-analysis/4XvcHTUfIlWfyJTRG0aqlo
0.512,96.02,0.803,0.0928,0.435,161342,-6.871,gaming,Whatever She Wants,Bryson Tiller,78,https://api.spotify.com/v1/audio-analysis/57wp7VFnV8X0pSVnYArGeJ
0.512,116.945,0.784,0.312,0.842,137631,-8.694,afrobeats,Higher,Burna Boy,63,https://api.spotify.com/v1/audio-analysis/7fA7mrYaXVDVVGCAV65NRN
0.512,116.945,0.784,0.312,0.842,137631,-8.694,ambient,Higher,Burna Boy,63,https://api.spotify.com/v1/audio-analysis/7fA7mrYaXVDVVGCAV65NRN
0.512,128.019,0.634,0.0588,0.193,331240,-8.651,blues,All My Life,K-Ci & JoJo,68,https://api.spotify.com/v1/audio-analysis/5GorFaKkP2mLREQvhSblIg
0.512,144.926,0.848,0.101,0.881,159222,-7.757,hip-hop,One Love,Shubh,75,https://api.spotify.com/v1/audio-analysis/5ZLkihi6DVsHwDL3B8ym1t
0.513,82.434,0.458,0.106,0.448,213107,-10.321,electronic,Incapable,"Jewel Usain, Béesau, Hedges",37,https://api.spotify.com/v1/audio-analysis/0s5qEmya1vvjRmA8wNb98K
0.513,94.997,0.495,0.089,0.116,241263,-11.548,electronic,vcr_memories,Willix,39,https://api.spotify.com/v1/audio-analysis/5YatyCuQdkVKlJ3QHCQgzZ
0.513,99.022,0.788,0.0811,0.82,158000,-9.877,world,ארץ ישראל,Ishay Ribo,46,https://api.spotify.com/v1/audio-analysis/0Qalm9XFXxkZYZqWgc5e0r
0.513,109.935,0.745,0.216,0.929,154620,-9.116,latin,DOS DÍAS,"Tito Double P, Peso Pluma",88,https://api.spotify.com/v1/audio-analysis/5lKFO0PrOC9jmOlPEdjHsL
0.513,109.935,0.745,0.216,0.929,154620,-9.116,pop,DOS DÍAS,"Tito Double P, Peso Pluma",88,https://api.spotify.com/v1/audio-analysis/5lKFO0PrOC9jmOlPEdjHsL
0.513,115.01,0.818,0.0408,0.583,186000,-11.382,latin,Ijo (Laba Laba),Crayon,45,https://api.spotify.com/v1/audio-analysis/7tZMF9Hn5uGsfC7zGXbSKM
0.513,153.683,0.653,0.148,0.844,166179,-8.972,pop,Are You Looking Up,Mk.gee,65,https://api.spotify.com/v1/audio-analysis/1sWYVBg7ix2WAq43J9nY7E
0.513,153.683,0.653,0.148,0.844,166179,-8.972,rock,Are You Looking Up,Mk.gee,65,https://api.spotify.com/v1/audio-analysis/1sWYVBg7ix2WAq43J9nY7E
0.514,82.05,0.829,0.231,0.757,226558,-5.333,j-pop,タイムパラドックス,Vaundy,68,https://api.spotify.com/v1/audio-analysis/3jNwPOqdPvQIr5dRT0hzgY
0.514,120.142,0.598,0.305,0.49,214062,-4.537,world,Ani Maamin,TAI,42,https://api.spotify.com/v1/audio-analysis/38zFKWDNJN7pGxrk3gF7DM
0.514,143.027,0.676,0.236,0.809,201874,-8.775,brazilian,Me Embelezo,"Xaxado Novo, Bruno Duarte",17,https://api.spotify.com/v1/audio-analysis/5JxVZvcRTkhCGPJ6SjR5SH
0.514,181.033,0.512,0.126,0.565,252027,-11.562,hip-hop,C.R.E.A.M. (Cash Rules Everything Around Me),Wu-Tang Clan,72,https://api.spotify.com/v1/audio-analysis/119c93MHjrDLJTApCVGpvx
0.515,105.001,0.671,0.11,0.0984,162500,-16.738,electronic,Equinox,admo,52,https://api.spotify.com/v1/audio-analysis/78MK55UVcSHXWpNuT0I1bC
0.515,120.1,0.567,0.078,0.321,224000,-10.265,arabic,F.N,Lil Tjay,73,https://api.spotify.com/v1/audio-analysis/0RLLvYBopDwooCyvnTwgYu
0.515,120.1,0.567,0.078,0.321,224000,-10.265,hip-hop,F.N,Lil Tjay,73,https://api.spotify.com/v1/audio-analysis/0RLLvYBopDwooCyvnTwgYu
0.515,135.221,0.387,0.16,0.199,272847,-5.529,korean,If It Is You,Jung Seung Hwan,58,https://api.spotify.com/v1/audio-analysis/5i6gHFXg4aLK5xvc2jJJC5
0.515,169.874,0.669,0.105,0.289,207879,-6.064,world,Confianza,Micro TDH,66,https://api.spotify.com/v1/audio-analysis/4chzKVwJz3Dt0ryO3Vd9ue
0.516,70.038,0.725,0.0646,0.733,210040,-9.853,latin,Shock,Ana Tijoux,41,https://api.spotify.com/v1/audio-analysis/322LgcUL3uhHbpUQP57WUF
0.516,80.046,0.562,0.118,0.18,124250,-11.84,gaming,Defying the Odds,Justin Burnett,32,https://api.spotify.com/v1/audio-analysis/65u8xkeB9XJ40Zspr1vOJZ
